userId,itemId,rating
3265,32282,4
281,28701,5
14520,28701,7
14555,28701,5
982,28701,8
4742,28701,8
7500,28701,2
5985,28701,5
1630,486,10
15676,6594,8
2382,12531,8
961,12531,10
8415,34240,8
2630,6594,8
36,6594,9
737,6594,7
15687,34240,9
3841,34240,6
15695,12531,9
737,12531,8
2065,12531,8
5812,6594,9
2467,6594,9
2577,6594,9
672,6594,9
15236,34240,10
3995,34240,10
1586,34240,6
9497,34240,8
15716,34240,8
15720,12531,9
762,12531,9
4091,12531,10
62,6594,9
2225,6594,10
3476,6594,7
2765,6594,9
15731,6594,6
8242,6594,8
6862,6594,8
4257,6594,8
12855,6594,8
4621,34240,5
15737,34240,9
5285,34240,5
12646,25835,8
356,25835,9
1420,25835,6
36,25835,8
15747,25835,9
2307,25835,5
991,12531,10
6226,12531,9
200,12531,9
3616,12531,9
51,12531,8
551,12531,9
9855,6594,9
8767,6594,7
762,486,8
7097,486,9
15770,437,9
5922,437,9
51,34240,9
3000,34240,8
595,34240,9
1786,34240,8
1732,25835,10
105,25835,9
13627,25835,10
11936,25835,10
7387,25835,6
7,25835,9
5951,25835,8
17,25835,9
3546,25835,9
6456,25835,10
8737,25835,10
1487,12531,7
3426,12531,7
3325,12531,10
582,12531,7
15802,12531,9
12345,6594,6
14565,6594,8
565,6594,5
1785,6594,8
3391,6594,8
3072,486,9
5985,486,8
1605,486,9
7495,486,10
3440,5341,8
12196,5341,6
15820,5341,9
7057,5341,9
2361,5341,9
1730,5341,7
2415,5341,10
8395,5341,8
3491,437,10
3072,437,8
7891,437,9
7871,437,8
15825,437,7
8192,34240,10
930,34240,7
1485,34240,6
1906,25835,7
286,25835,9
15841,25835,8
390,25835,9
1215,25835,9
930,25835,8
1615,25835,9
13461,12531,8
15851,12531,4
6747,12531,10
15852,12531,10
377,12531,8
3771,3784,9
15860,3784,10
4050,3784,8
9311,3784,9
6226,6594,6
4320,6594,7
1915,6594,10
5341,6594,9
15866,6594,10
14802,6594,4
7891,486,9
15872,486,10
1132,486,8
8767,486,8
937,486,7
4830,5341,5
856,5341,8
7072,5341,10
2435,5341,10
13860,5341,10
32,437,9
15882,437,8
13851,437,9
15887,437,8
7610,437,8
810,437,9
8405,437,10
15892,437,8
17,34240,9
927,34240,8
15906,34240,8
5056,25835,7
7857,25835,10
3995,25835,10
2916,25835,9
6150,25835,7
11246,12531,9
2690,12531,9
1631,12531,6
13595,12531,9
5107,12531,8
2105,3784,9
11296,3784,10
3487,6594,10
1117,6594,3
9696,6594,10
3325,6594,10
1485,6594,4
32,6594,8
46,486,10
7525,486,10
9277,486,7
13377,486,10
3391,486,9
4901,486,9
1431,486,10
15947,486,7
15951,5341,9
2411,5341,10
15952,5341,10
3415,5341,8
281,5341,10
7756,5341,8
967,5341,9
525,5341,9
15957,5341,4
3487,437,10
551,437,10
15962,437,9
110,437,10
15965,437,8
3415,437,8
7501,34240,9
15971,34240,9
281,25835,8
8016,25835,10
937,25835,5
1621,25835,9
1631,25835,7
9401,12531,10
2966,12531,8
32,12531,9
3881,12531,8
1485,12531,5
7995,12531,9
5230,3784,1
12036,3784,10
810,3784,9
4202,3784,7
3946,3784,9
13412,3784,3
5445,6594,8
6455,6594,5
110,6594,2
8491,6594,9
7112,6594,5
12121,6594,9
651,6594,8
597,486,9
381,486,8
16012,486,9
2470,486,8
680,486,9
7170,486,8
3906,486,5
16016,486,10
650,486,10
1631,437,9
7520,437,10
7922,437,5
3541,437,9
7170,437,9
415,437,9
3042,437,9
680,437,9
5985,12531,7
7112,12531,4
3042,12531,7
16032,12531,9
1825,12531,8
110,12531,3
1460,30276,10
110,30276,6
9476,30276,3
10695,4181,9
1622,4181,3
3477,4181,10
3962,4181,10
895,918,10
2747,918,9
10140,918,2
16060,32935,9
4525,32935,10
17,32935,8
3586,2904,8
3415,2904,9
16080,2904,8
921,2904,5
16090,35247,10
195,35247,10
11890,35247,7
9806,38000,6
5780,38000,10
5230,38000,6
11962,38000,1
6765,38000,5
5012,199,10
16105,199,9
16106,199,10
937,199,5
16111,199,9
16112,199,10
2171,199,10
1336,37510,9
11210,37510,10
2747,5114,10
16130,5114,3
7655,5114,10
7235,5114,10
14726,5114,10
32,5114,6
8197,5114,10
2212,5114,10
110,34599,5
14662,34599,10
2255,34599,10
1555,34599,9
1132,28891,9
16147,28891,7
51,28891,10
2551,28805,8
2927,5,8
5786,10087,6
16156,10087,4
7267,13601,8
16161,10087,8
695,10087,9
15560,10087,10
7376,13601,9
16172,10087,9
937,10087,5
16182,13601,10
51,10087,9
4656,10087,9
46,13601,9
200,10087,7
191,10087,9
6857,10087,8
6986,13601,9
16191,13601,10
1622,13601,6
10366,13601,8
5782,13601,9
4257,13601,7
16201,13601,8
3737,13601,9
132,13601,10
8886,13601,6
51,13601,9
16207,13601,7
14085,13601,8
5046,13601,6
2606,13601,10
1202,13601,9
551,13601,9
2521,13601,10
16217,13601,10
6991,13601,8
14850,13601,9
3356,13601,8
737,13601,9
856,13601,8
6392,13601,8
10490,13601,7
16235,13601,9
11656,13601,9
16242,13601,9
6367,13601,9
62,10087,8
3356,10087,7
16247,13601,10
16250,13601,10
10170,13601,10
975,13601,8
592,10087,7
3436,10087,9
1215,10087,7
10345,10087,9
2527,10087,10
46,10087,6
1836,13601,9
8620,13601,10
2986,13601,8
6862,13601,9
2966,10087,8
15090,10087,10
15251,10087,9
642,13601,9
32,13601,9
1256,13601,9
6942,10087,9
481,10087,9
1841,10087,10
2566,13601,9
16280,13601,8
3371,13601,9
1320,13601,9
592,13601,9
8147,13601,10
15541,13601,9
6862,10087,9
10407,10087,8
1336,10087,10
2491,10087,7
2577,10087,10
62,13601,10
6182,13601,8
937,13601,6
32,10087,8
4757,10087,9
1625,13601,10
2411,13601,9
13970,13601,8
1631,13601,5
2100,13601,10
9476,10087,10
5176,10087,10
16307,10087,10
7535,13601,9
14555,13601,5
56,13601,9
1557,13601,7
3052,13601,10
2571,13601,9
575,13601,6
105,10087,9
6322,10087,10
4317,10087,8
3561,10087,5
2155,10087,9
110,10087,8
3500,28805,10
226,28805,9
4656,28805,9
127,13601,6
110,13601,9
2101,13601,6
16355,13601,7
16361,2246,10
37,2246,9
56,2246,8
9102,2246,9
110,2246,9
5826,5,5
16377,5,9
2527,5,10
762,5,10
575,5,6
1481,5,8
10977,5,7
771,5,8
810,5,9
12036,10087,9
7420,10087,7
7267,10087,10
3475,10087,9
982,10087,9
5956,523,6
3831,523,6
2201,523,8
937,523,5
931,28805,8
1132,28805,9
110,28805,7
13072,28805,5
13057,28805,4
13595,13601,9
6931,13601,8
5776,13601,6
7500,13601,4
7112,13601,7
936,2246,9
3057,2246,8
7622,2246,10
967,2246,8
75,2246,9
8662,5,9
115,5,10
3561,5,8
8195,5,9
4965,5,8
6747,5,10
5625,5,6
2162,5,5
680,5,9
421,5,8
10741,10087,8
14555,10087,7
2212,10087,10
2217,10087,9
520,10087,10
80,10087,10
651,10087,9
5176,22789,8
32,11981,5
15645,11981,9
12646,31646,5
316,37999,6
4060,22789,9
780,22789,10
12277,37999,8
1850,22789,8
6656,37999,7
5487,37999,8
3716,37999,10
2382,37999,8
5440,37999,10
8095,37999,9
11170,37999,8
3381,37999,7
56,37999,8
5375,37999,8
12071,37999,9
13446,37999,8
3295,22789,10
11372,22789,10
2307,22789,9
5985,22789,8
6226,37999,8
7812,37999,9
4622,37999,10
3175,37999,9
2337,22789,8
8917,22789,9
3506,22789,7
1336,37999,10
9735,37999,8
2551,39195,8
2372,39195,8
5292,31646,9
442,31646,8
11990,31646,9
3417,22789,10
2217,22789,9
5962,22789,7
7857,22789,10
4581,22789,8
967,22789,8
16490,39195,10
32,39195,9
1137,39195,9
1132,37999,9
4295,37999,9
105,11981,10
2307,11981,5
7267,11981,4
15947,11981,3
15480,31646,10
4557,31646,8
281,31646,10
1600,31646,10
11540,31646,9
935,31646,6
936,22789,9
3271,22789,9
1556,22789,7
3306,22789,9
3057,22789,9
3112,22789,8
16525,5941,9
6862,5941,10
8586,5941,6
11206,39195,9
382,39195,10
32,37999,5
326,37999,9
8215,37999,4
3086,37999,9
7771,37999,8
7167,37999,8
1446,37999,10
80,11981,7
727,11981,4
670,11981,10
1555,11981,9
5611,5941,9
7267,5941,9
2161,5941,4
11317,37450,5
382,37450,4
1945,37450,9
16605,37450,4
452,37450,10
450,37999,9
3265,37999,4
452,37999,9
382,37999,9
5342,10162,10
3075,572,9
5985,777,4
582,10162,9
8325,10162,9
2577,777,9
5912,10162,10
16615,10162,9
12660,10162,10
5985,10162,8
1730,10162,10
3476,10162,10
3075,777,3
8556,28171,7
1730,28171,7
200,28171,8
3437,28171,7
3171,28171,6
471,28171,8
10820,877,9
16642,877,10
737,877,8
471,777,6
937,777,6
8175,28171,7
145,28171,8
977,28171,9
11657,877,8
4756,877,9
6661,877,7
6405,777,7
32,777,7
2445,777,10
5141,777,9
1782,28171,8
1175,28171,9
8737,28171,8
1,877,7
891,877,10
1051,877,7
6155,10162,9
7386,10162,8
2772,10162,9
195,777,8
11795,777,9
16712,28171,7
160,28171,8
5610,28171,6
51,28171,10
1336,28171,8
11447,28171,9
9482,877,10
1206,877,10
2806,877,10
4246,10162,10
5025,10162,9
12292,10162,10
4636,10162,7
16737,10162,10
200,10162,9
6547,392,6
4947,777,8
11657,777,10
8550,777,9
16750,777,10
3116,777,10
16752,777,9
13395,777,9
2566,28171,9
7386,28171,5
12715,877,9
5440,877,10
16767,877,10
1117,10162,9
14895,10162,8
8575,10162,10
8301,10162,8
16781,10162,9
8576,392,10
11657,392,10
592,392,8
3755,392,10
10390,392,10
16785,392,9
37,777,7
3271,777,9
7857,28171,10
1412,28171,9
7376,28171,7
927,28171,7
17,28171,10
5417,28171,9
10100,28171,7
9280,877,9
16805,877,10
15285,877,9
11310,877,10
4101,877,6
9292,877,6
16815,877,7
1220,10162,10
4091,10162,10
5611,10162,9
3306,10162,9
3737,392,8
14141,392,10
762,392,9
6850,777,10
2100,777,9
2037,777,9
5907,777,3
982,28171,9
481,28171,8
13420,877,9
7560,877,8
281,10162,9
9331,10162,9
4651,10162,9
12456,392,9
3857,392,10
11345,392,9
2016,777,8
3765,777,10
36,777,9
1546,777,3
110,777,4
5525,777,9
15145,777,7
1285,28171,10
11476,28171,9
16872,28171,8
1190,28171,9
4656,28171,9
4626,28171,10
540,877,9
497,136,8
2230,572,7
5310,10162,6
62,10162,10
806,10162,9
15720,10162,9
520,10162,9
2142,10162,8
6052,10162,9
5107,10162,9
110,392,7
16900,392,10
16902,392,10
7850,392,10
2037,392,10
16905,392,10
16906,392,10
11962,392,8
1555,777,9
806,777,7
4881,777,10
727,777,8
645,777,9
1551,777,5
1485,28171,3
7501,28171,4
1792,877,7
281,877,9
16940,877,10
3295,877,10
471,877,4
5477,877,9
9591,136,9
3737,136,8
15457,136,8
7850,136,10
790,136,8
16946,136,9
5947,572,8
4525,572,6
16952,572,8
2986,572,10
7880,572,8
16955,572,6
481,572,9
575,572,7
16956,572,10
481,10162,9
110,10162,5
4051,10162,10
3082,10162,10
4237,10162,9
5105,10162,7
651,10162,9
5151,392,6
11445,392,5
936,392,8
32,392,6
6675,392,10
1402,28171,8
7560,28171,9
11087,28171,3
10697,28171,10
281,28171,8
450,28171,9
1677,28171,3
967,877,8
2161,877,3
652,877,9
75,877,9
645,136,8
7781,136,8
8352,136,10
5056,136,8
14726,136,9
652,136,9
15650,136,10
3072,572,10
1481,572,7
1556,572,6
110,572,10
680,572,8
16112,572,10
3057,4181,9
10756,4181,5
382,4181,4
2201,4181,10
5242,4181,10
4202,4181,4
3515,33,9
13256,37965,9
51,37965,10
110,33,8
17022,37965,10
1631,35851,8
2307,10408,8
1235,37965,9
12730,35851,5
1440,37965,7
7812,37965,8
4745,33,8
10490,33,8
1847,33,9
17055,33,10
252,33,8
9235,33,8
7935,10408,9
3140,10408,9
7535,33,8
8620,33,9
17072,33,8
471,33,2
9971,33,10
2356,10408,10
2,10408,9
5907,33,7
810,33,8
17087,33,9
8352,33,8
5985,10408,6
737,10408,8
51,10408,7
15825,33,10
3416,33,10
4137,33,8
3697,33,10
11482,10408,6
10072,10408,10
2037,33,8
1905,33,7
772,33,9
11297,33,8
8282,33,9
8195,33,9
986,35851,5
17116,35851,6
1212,35851,8
1630,35851,8
6095,35851,8
1235,35851,9
7001,37965,10
3431,37965,8
3175,37965,8
1971,37965,8
122,10408,8
56,10408,8
1546,33,9
575,33,7
9277,35851,7
51,35851,7
9591,35851,8
8666,35851,9
5497,35851,9
2717,37965,8
10120,37965,9
3437,10408,9
1132,10408,9
3295,10408,9
4571,33,10
356,33,10
7871,33,7
111,35851,9
7802,35851,5
17201,37965,9
442,37965,8
937,37965,5
13510,10408,9
2101,10408,6
6322,10408,10
5422,10408,8
1850,33,8
6142,33,10
4497,33,9
11962,33,10
5786,33,8
17227,35851,9
2100,37965,8
382,37965,4
452,37965,9
9735,37965,9
3425,10408,10
11492,10408,9
4441,10408,9
597,10408,7
967,33,7
727,33,7
597,33,10
3557,33,6
17266,33,10
17272,35851,4
382,35851,8
75,4181,6
17285,918,10
450,918,7
8491,918,9
110,918,4
651,918,9
937,32935,7
51,32935,10
1022,32935,10
16330,32935,10
1051,32935,10
13672,32935,7
4497,32935,8
452,32935,10
7167,32935,7
450,32935,7
936,32935,8
1792,2904,10
652,2904,8
14520,2904,5
415,2904,8
522,2904,9
5242,2904,9
421,2904,9
8247,2904,1
281,35247,8
2286,35247,10
5576,35247,10
927,35247,10
7657,35247,6
1485,35247,9
382,38000,9
481,199,7
110,199,10
11445,199,5
1485,199,10
415,199,8
967,199,10
5961,199,10
937,37510,7
452,37510,10
382,37510,6
17350,37510,5
17367,5114,10
651,5114,9
8395,5114,10
5396,34599,9
9605,34599,8
450,34599,9
1945,34599,9
1022,28891,10
7167,28891,7
8035,28891,10
936,28891,9
13672,28891,8
1677,28891,6
357,205,8
17391,32182,10
3487,32182,10
4012,32182,7
12276,32182,10
51,38691,10
3190,38691,10
12131,38691,10
4950,38691,9
6095,38691,7
14206,38691,8
9745,38691,9
1227,38691,7
13147,38691,9
17412,38691,10
56,38691,9
2551,38691,4
17421,38691,9
1556,32182,8
13431,32182,10
937,32182,7
17436,38691,8
17391,38691,9
10972,38691,8
17452,3297,10
5025,3297,9
485,3297,10
7995,3297,10
3106,3297,10
13990,3297,10
281,3297,9
4557,32182,7
17466,32182,10
1485,32182,7
110,32182,3
4497,32182,8
452,32182,9
11190,31043,7
3995,31043,10
936,31043,6
105,31043,9
3086,38691,8
3785,38691,3
450,38691,7
390,38691,9
2310,38691,9
680,32,8
110,32,1
8550,32,1
421,32,10
14520,3297,10
2200,3297,10
3881,3297,10
5692,3297,2
967,3297,6
12876,3297,9
651,3297,10
17497,205,9
415,205,9
17266,205,9
17501,33255,10
12220,33255,9
9331,33255,9
3966,33255,10
8242,31043,5
1621,31043,5
7170,31043,4
75,31043,6
1677,31043,4
675,31043,9
14236,31043,5
452,38691,9
7707,38691,9
382,38691,1
11170,36098,10
3616,36456,8
5930,578,9
2372,6114,9
15687,578,9
3075,578,3
935,6114,8
7376,6114,9
12192,6114,9
5822,6114,10
10977,578,10
6221,578,7
4111,36456,10
15927,36456,8
3381,36456,8
1525,36098,8
1760,36098,9
17227,36098,9
17561,36098,9
991,6114,9
2521,6114,10
5077,6114,8
8666,6114,5
2302,6114,10
5396,578,10
11,578,10
17580,578,9
3356,578,6
17586,36456,9
12276,36456,9
6556,36456,7
51,36456,10
316,36456,9
56,36456,8
17591,36098,10
17592,36098,10
9466,6114,9
9637,6114,10
2865,6114,10
56,30484,8
11086,30484,8
167,30484,8
17612,30484,9
6367,30484,9
3126,578,9
5956,578,9
1847,578,10
17617,578,8
10571,578,10
762,578,10
2927,578,10
2532,36456,7
2566,36456,8
17625,36456,10
2527,36456,9
3175,36456,10
5487,36098,8
17630,36098,10
17631,36098,9
12946,36098,1
6525,36098,9
9495,38826,8
7205,38826,9
11557,38826,6
10995,38826,6
3375,6114,10
6862,6114,9
17656,6114,9
1917,6114,9
2336,30484,10
1336,30484,10
316,30484,9
3202,30484,10
2796,30484,10
8111,578,10
195,578,10
5610,578,10
550,578,10
17676,37208,8
13461,37208,8
6610,37208,7
17,36456,9
11210,36456,9
17696,36456,1
17697,36456,9
5497,36098,7
1625,36098,9
1212,36098,5
382,36098,4
17717,38826,10
1336,38826,9
821,38826,1
17727,6114,6
12231,6114,10
7236,6114,9
110,6114,9
936,6114,8
746,30484,10
127,30484,4
17741,30484,9
62,578,10
2037,578,8
3072,578,10
287,578,3
4975,578,9
1040,578,10
3095,37208,10
17757,37208,10
3265,36456,2
17350,36456,3
1635,36456,4
4975,36456,4
11962,36456,1
7771,36456,9
382,36456,4
382,38826,1
2470,6114,6
6695,6114,9
1882,6114,10
5165,6114,10
1585,30484,10
17825,30484,10
17830,30484,10
12286,30484,9
17697,30484,10
382,30484,2
14702,578,10
771,578,8
110,578,10
5962,578,8
7170,578,6
680,578,10
4030,578,4
17840,21,10
525,21,6
17851,37208,10
4381,37208,10
382,37208,2
6322,37208,10
11181,35839,10
4497,22135,10
8871,22135,10
4975,22135,10
1557,7785,9
17881,22135,9
17,33352,8
1620,33352,3
11372,33352,8
13435,33352,9
17905,33352,9
2101,33352,8
13445,33352,9
1021,33352,9
8111,33352,9
391,33352,10
17920,33352,8
13552,33352,8
16712,33352,10
6367,33352,10
5610,33352,6
1440,22135,8
1820,22135,8
7387,22135,8
13105,22135,8
2580,22135,9
3841,7785,10
36,7785,9
2432,7785,8
477,22135,8
7750,22135,10
9331,22135,10
3417,22135,8
2037,22135,9
17941,33352,9
7781,33352,10
1942,33352,9
287,33352,10
6076,7785,10
4197,7785,10
7600,7785,9
4111,33486,10
2286,33486,9
12010,33486,10
17960,33486,7
17961,33486,9
11236,33486,8
2607,30654,7
991,30654,10
5396,30654,10
3737,30654,9
6295,30654,10
7857,22135,9
16781,22135,7
17975,22135,10
901,22135,9
9560,33352,10
1132,33352,10
551,33352,9
12272,33352,8
17987,7785,8
810,7785,9
5605,7785,10
15887,7785,6
17995,33486,9
1401,33486,8
7386,33486,9
200,33486,9
272,33486,8
7350,30654,10
1625,30654,8
1906,22135,4
18022,35839,10
14432,35839,10
12165,35839,10
18027,35839,10
4605,35839,10
287,35839,10
4091,35839,10
232,35839,10
3431,33352,9
7656,33352,10
6835,33352,9
8575,33352,8
18037,33352,10
9271,33352,10
15927,33352,5
18040,7785,9
5786,7785,9
5445,7785,9
121,7785,10
8586,7785,9
3925,33486,9
12952,33486,9
17452,33486,7
3381,33486,8
3737,33486,10
551,33486,10
56,30654,8
17,30654,9
7376,30654,9
7721,30654,9
8215,22135,8
18067,22135,10
4257,22135,10
18037,35839,10
1132,35839,10
17,35839,10
5000,35839,10
377,33352,10
1446,33352,10
3395,7785,10
195,7785,10
3391,7785,9
32,7785,8
4557,7785,10
1481,7785,10
2435,7785,1
821,7785,1
17,33486,9
110,33486,8
12270,33486,10
1256,33486,9
132,33486,9
51,33486,9
281,33486,8
5861,33486,9
4830,30654,10
18105,30654,10
14662,30654,10
4111,30654,10
5396,31933,10
3432,31933,10
18112,31933,10
4111,31933,10
12071,31933,9
13395,31933,8
5747,31933,8
5967,31933,8
13672,22135,10
3112,22135,9
936,22135,9
281,22135,10
286,35839,10
1485,35839,8
2490,35839,10
532,35839,10
4692,33352,4
10407,33352,10
9605,33352,5
1485,33352,5
2101,7785,8
1485,7785,10
936,7785,9
5107,7785,6
3106,7785,9
1621,7785,10
1,12365,9
4966,12365,7
2356,12365,9
15820,12365,10
17625,33486,10
2532,33486,9
18147,33486,9
3487,33486,10
18151,33486,9
966,33486,10
18152,33486,4
18155,30654,10
11641,30654,8
5076,30654,9
1536,30654,8
8415,30654,9
10625,30654,10
11170,31933,7
3616,31933,10
18165,31933,9
11506,22135,10
45,22135,9
3046,22135,9
382,22135,8
6186,22135,9
10245,22135,10
3306,22135,10
4030,22135,9
3356,35839,9
4481,35839,8
382,35839,4
2491,35839,8
2491,33352,7
7170,33352,5
382,33352,4
4202,7785,10
9276,7785,4
382,7785,4
80,7785,10
1132,12365,9
12882,12365,9
13941,33486,4
1635,33486,4
5747,33486,6
7167,33486,9
790,30654,9
18205,30654,10
966,30654,9
4525,30654,10
281,30654,3
4557,30654,7
1021,30654,9
1227,31933,9
937,31933,7
110,31933,7
18210,31933,3
18211,31933,6
936,20583,8
652,1535,10
3015,7311,10
12121,19,8
18227,37779,9
6850,7311,10
2101,37779,8
18230,7311,8
18240,37779,9
2432,12355,8
10625,1535,9
10347,19,9
18257,19,10
1,19,8
18261,19,9
36,19,9
9277,12355,8
7802,12355,10
4246,12355,10
497,19,10
18271,19,10
7376,19,10
1256,19,7
6517,19,10
551,12355,10
1730,19,7
13461,19,9
895,1535,9
18300,1535,9
16956,1535,10
5012,1535,9
1226,20583,8
600,20583,8
15310,19,10
15497,19,8
737,19,9
4326,19,10
2372,19,10
18315,19,10
4791,1535,9
3737,19,9
5985,1535,8
3416,1535,9
316,37779,7
18325,37779,4
12800,37779,9
7415,37779,8
3265,37779,6
1336,37779,8
56,37779,8
15077,37779,9
10100,20583,9
2065,19,10
18040,19,10
3375,1535,9
10982,1535,10
8087,1535,10
18355,1535,10
3295,1535,10
4295,37779,8
991,37779,9
15887,37779,9
10246,37779,9
11432,12355,9
6377,12355,10
13072,12355,8
18371,12355,10
2167,12355,9
8556,20583,7
18380,20583,10
18381,20583,10
47,20583,9
640,19,10
7230,19,10
18395,19,10
4381,37779,10
8016,37779,7
2372,37779,9
656,1535,9
14171,1535,8
20,1535,10
18410,1535,10
5025,7311,9
5612,7311,10
18416,7311,10
2566,12355,8
56,12355,9
4832,12355,10
7560,12355,10
8525,12355,10
18420,12355,7
62,12355,10
18426,20583,10
272,20583,8
7256,20583,10
7350,20583,9
18431,20583,9
11877,19,10
10170,19,10
11020,37779,10
7707,37779,9
15965,1535,9
575,1535,7
11730,1535,10
961,7311,8
17,7311,9
18466,7311,9
5701,7311,10
1132,12355,8
18471,12355,9
18472,12355,7
111,12355,9
246,2001,5
1622,2001,5
656,2001,5
1077,2001,10
1851,2001,7
2571,2001,8
6431,2001,10
585,2001,8
10666,2001,9
18500,2001,10
5985,2001,6
660,2001,8
1261,2001,8
2077,2001,9
8522,2001,9
18520,2001,10
11391,2001,10
11657,2001,10
4326,2001,7
3356,2001,7
7231,2001,8
11087,2001,4
13575,2001,10
8071,2001,10
2527,2001,8
1836,2001,9
3325,2001,10
1015,2001,10
18567,2001,10
18572,2001,10
3950,2001,10
18580,2001,7
4051,2001,10
9560,2001,10
8556,2001,5
1362,2001,10
18591,2001,10
8491,2001,9
18601,2001,7
3737,2001,9
2065,2001,9
192,2001,10
3077,2001,8
1917,2001,9
595,2001,9
2506,2001,9
18617,2001,6
1141,2001,10
7386,2001,7
21,2001,6
18622,2001,10
7570,2001,8
5701,2001,8
18631,2001,3
8405,2001,8
5487,2001,6
3395,2001,10
6347,2001,9
575,2001,7
18151,2001,10
4111,2001,10
12071,2001,10
5046,2001,6
2016,2001,10
2336,2001,8
17,2001,10
4626,2001,10
18656,2001,9
15872,2001,10
6042,2001,3
10170,2001,10
3982,2001,7
3447,2001,10
810,2001,9
5367,2001,10
18667,2001,10
5786,2001,7
5096,2001,8
9476,2001,10
8395,2001,9
5611,2001,8
15495,2001,10
1012,20583,10
51,20583,10
1022,20583,10
5341,20583,9
110,19,9
6106,19,8
9076,19,9
930,19,10
13395,37779,9
1760,37779,9
442,37779,8
51,37779,10
1021,1535,9
10881,1535,10
10142,1535,9
10072,1535,9
18707,7311,9
1547,7311,10
121,7311,10
1760,7311,9
4050,7311,10
246,7311,9
5392,12355,10
18716,12355,10
3471,12355,9
5985,12355,8
110,12355,7
481,12355,8
7,12355,7
110,2001,6
14016,2001,3
6526,20583,9
4626,20583,10
18731,20583,10
18737,20583,9
2606,19,10
356,19,8
6052,19,7
6771,19,10
695,37779,9
6435,37779,9
772,37779,8
1132,37779,9
12286,1535,8
15496,1535,10
7267,1535,7
132,7311,10
2231,7311,9
2155,7311,9
105,7311,10
4947,7311,10
5310,12355,6
2016,12355,10
2986,12355,9
1797,12355,7
4172,12355,4
6747,12355,9
936,2001,9
4047,2001,5
7432,20583,8
18790,20583,9
2217,20583,9
17,20583,8
661,19,2
7500,19,8
18802,19,10
12277,37779,9
7812,37779,9
18806,37779,10
8901,1535,9
4806,1535,10
680,1535,8
5425,1535,10
18820,1535,10
2201,1535,9
14710,1535,9
6167,7311,10
220,7311,10
5786,7311,10
18825,7311,10
18826,7311,10
727,12355,7
36,12355,8
6167,12355,10
8900,12355,9
4227,2001,10
7997,2001,6
5525,2001,9
4030,2001,9
17840,2001,10
17266,2001,9
6060,20583,10
930,20583,9
960,20583,7
937,20583,6
1320,20583,9
14710,19,10
6931,19,8
3515,19,9
936,19,10
18852,19,10
3175,37779,10
1446,37779,8
7167,37779,8
3415,1535,10
11876,1535,10
936,1535,8
11877,1535,8
14016,1535,5
4481,1535,10
967,1535,7
2212,1535,7
415,1535,8
14726,7311,9
5525,7311,10
18870,7311,10
127,12355,3
7170,12355,8
1850,12355,8
937,12355,6
597,12355,6
5625,12355,3
2201,2001,7
652,2001,9
415,2001,10
3962,2001,10
3417,20583,9
15496,19,10
652,19,9
1556,19,5
525,19,9
2161,19,4
957,19,9
75,19,10
3086,37779,10
450,37779,10
382,37779,4
452,37779,9
18922,1535,7
5966,1535,10
525,1535,8
522,1535,9
421,1535,10
8247,1535,4
957,1535,10
18930,7311,10
2105,7311,9
12036,7311,10
810,7311,10
9897,7311,10
651,7311,9
5242,11741,9
5525,11741,9
481,11741,9
1767,11741,10
3487,11741,7
2580,11741,8
1841,11741,10
10345,11741,10
16156,11741,4
3356,11741,7
36,11741,9
15090,11741,9
1215,11741,7
6857,11741,10
2102,11741,10
3436,11741,9
7075,11741,10
695,11741,9
6572,11741,10
51,11741,8
16247,11741,10
4742,11741,10
15615,11741,8
8491,11741,9
18300,11741,10
105,11741,9
7267,11741,10
2217,11741,9
5176,11741,10
62,11741,10
3415,11741,9
967,11741,7
10847,11741,10
11297,11741,10
7500,11741,4
14520,11741,6
2025,11741,7
651,11741,9
2012,20583,10
12800,20583,8
9291,20583,5
4497,20583,7
1051,20583,10
13672,20583,7
15032,20583,10
1445,38329,6
12071,37991,10
62,245,10
737,431,9
3075,431,9
507,431,10
14441,245,9
14345,245,8
982,245,9
18991,44,9
3831,44,8
891,431,8
2167,431,10
51,431,10
2550,37991,9
5967,37991,8
1630,37991,9
19005,37991,8
6042,37991,9
3436,245,10
481,245,7
18040,245,7
13215,245,9
32,245,9
3106,44,10
19022,44,10
937,44,8
6047,44,8
5271,44,10
991,431,10
4525,431,10
2926,431,6
9600,431,9
9552,37991,6
1227,37991,7
3645,245,10
6661,245,10
6052,245,7
7525,44,10
12946,44,1
3857,44,9
110,44,9
1556,44,6
1631,44,7
10977,44,5
462,431,10
7850,431,10
550,431,1
56,431,9
551,431,9
5440,38329,9
2041,38329,10
1132,38329,9
19072,38329,10
19077,38329,7
532,37991,9
937,37991,7
19081,37991,8
3177,37991,10
9542,245,9
1851,245,9
11,245,8
585,245,8
936,245,8
111,44,9
2470,44,10
1040,431,10
3872,431,9
195,431,9
2856,431,10
301,431,7
110,431,8
3950,431,8
2307,431,6
575,431,6
532,38329,10
17631,38329,10
12946,37991,1
5496,37991,3
5230,37991,3
452,37991,10
382,37991,10
18707,245,8
85,245,10
2886,245,6
1882,245,8
13976,245,10
15496,245,9
8247,245,3
645,245,9
937,431,5
15496,431,10
540,431,7
5961,431,6
680,431,8
415,431,7
13627,17074,8
195,17074,10
8865,1,9
32,820,9
1431,820,10
13395,263,9
3561,1,8
19156,820,8
15397,1,7
2735,1575,10
